author_id,cluster_id,comment_count,videos_commented,comment_ids,avg_comment_bot_prob,final_bot_probability,cross_video_avg_sim,cross_video_max_sim,cross_video_high_sim_count,classification,cluster_confidence,cluster_bot_probability,individual_bot_probability
UCKNK94GclrIH3FYZLBI2cRQ,8,1,1,['7dcbeced6ba8ce3a5ee9b0a22ccfa03b'],0.5591908311758487,0.3948237651456961,0.14246440271263155,0.9780973994004222,1,likely_human,1.0,0.3948237651456961,0.5591908311758487
UCv98o9HUz3kb6_9bSShJaIA,30,1,1,['d2ee14ab47374a4c8c1af0c9eee0d55f'],0.5109329642288328,0.3648320512952554,0.16893681244188752,0.8178797520619017,0,likely_human,1.0,0.3648320512952554,0.5109329642288328
UCGEiUm1x-K8Q6AAaz0yVWhQ,44,1,1,['6eba3a2cbbaf0bdd88a085e6ea3308fe'],0.4918265968477825,0.36438739537199927,0.19377776982184136,0.8195783180115493,0,likely_human,1.0,0.36438739537199927,0.4918265968477825
UCGexNX1yvi-3MmXhcH1xuaw,44,1,1,['0072d356541baea0402af51f0117dae6'],0.4926838438439495,0.3642608330381625,0.1885316449285274,0.8195783180115493,0,likely_human,1.0,0.3642608330381625,0.4926838438439495
UCgdaS5MJDmYOwprwT4MCroA,-1,1,1,['c93b0c759b0610533ac4838b5b0f1717'],0.5328016086869254,0.3567937774413298,0.12627413517828376,0.8592000849246982,1,likely_human,1.0,0.3567937774413298,0.5328016086869254
UCILdGJqmeYLMsyvqiN8yQQQ,34,1,1,['7f0464389cb8be7aecb808e45945fda2'],0.5383298888726946,0.3563885470225993,0.2018191217004557,0.5656398325376333,0,likely_human,1.0,0.3563885470225993,0.5383298888726946
UCAc93RdzK4YuCrBUbFYh2jw,70,1,1,['ba85bd1558f1658b1ffd3509a7334fbd'],0.5195806102077739,0.3537156413987347,0.1537859842987661,0.7305995333961396,0,likely_human,1.0,0.3537156413987347,0.5195806102077739
UCDKRkQW6QjLI2RqKIFSCaGQ,8,2,1,"['c08458cc39f916a2e013d140c4d2b36c', '66acd1b62931cdd819c3bce115fadf12']",0.45762131206394596,0.3528770757221465,0.15659451138358738,0.9780973994004222,1,likely_human,1.0,0.3528770757221465,0.45762131206394596
UCCRLYBDNXAG1fWGoUcjngsw,7,1,1,['ede51a93a40488126945f7ebddf193be'],0.5172563013431539,0.35018799145001167,0.18702215842474143,0.6118638472150311,0,likely_human,1.0,0.35018799145001167,0.5172563013431539
UCD-axlcKx-hjfImju3CoZLA,44,1,1,['14f6d676fa834434174f76209d0172dc'],0.4769675974670631,0.348891628749448,0.1948292226927925,0.7290090539433354,0,likely_human,1.0,0.348891628749448,0.4769675974670631
UCW5LHAAxVkRWMqLnRfQM3Fw,35,1,1,['523efc7728186cbfffbd9894ae81cb92'],0.46350026296546704,0.34323111042261667,0.21619934220506762,0.7522960076089994,0,likely_human,1.0,0.34323111042261667,0.46350026296546704
UCuzlUyMPFzm9qv-Q532-h8A,35,1,1,['74fde6f737ef163e43640d6e38eecda4'],0.4659082764391693,0.3425232309586656,0.20620259645319905,0.7522960076089994,0,likely_human,1.0,0.3425232309586656,0.4659082764391693
UCoJvn702cyyHvNJL2gZMNDA,30,1,1,['27d8bae6ad12eb87a6183c8b8228f72b'],0.49144558241735703,0.3398184360223399,0.23849308168680036,0.5113425692837686,0,likely_human,1.0,0.3398184360223399,0.49144558241735703
UCHs6R6v0kS1bMiuPCwzXD7w,80,1,1,['cd0b029f33ecde897cccb2f04ef0dfa3'],0.4845555755437907,0.33701980557305583,0.17697163898812981,0.6968534091693883,0,likely_human,1.0,0.33701980557305583,0.4845555755437907
UCJY_qGnAKnmEllQtVVz60CQ,64,1,1,['e56302729cc9354d0b859a88f2d13b62'],0.4766104219872668,0.3355262591843304,0.22922478381968164,0.5225493679578374,0,likely_human,1.0,0.3355262591843304,0.4766104219872668
UCDVagAzZa0gKC24OBasOOKA,58,1,1,['c4745514ae93096a050314e9fbf87db1'],0.5061151482374917,0.3350043708845766,0.20083064186943075,0.4940061462207095,0,likely_human,1.0,0.3350043708845766,0.5061151482374917
UCf42c1CtgaIMyHyI1GXzYDQ,70,1,1,['dc7f87f2cda23d20b9d43aa97662ec41'],0.49904547844202074,0.33463651238562964,0.19922528592930225,0.5248310781178361,0,likely_human,1.0,0.33463651238562964,0.49904547844202074
UC6Woz0BS0B582fX84CEzvfQ,44,1,1,['ade51750567f94daea9bb218bf423a42'],0.42562600530999706,0.33412736093402845,0.2091371713682262,0.7838960879454466,0,likely_human,1.0,0.33412736093402845,0.42562600530999706
